xtb_force,mace_r0_force,mace_r1_force
0.03519102,0.038141895,0.039982233
0.00337485,-2.3616367e-05,-0.00019715475
0.01992538,0.024296036,0.024449626
0.01095021,0.01493448,0.015957007
0.00333017,-0.00051730167,-0.00061457587
-0.02245001,-0.026479522,-0.026777476
-0.05449978,-0.05280072,-0.051270008
0.00172854,-0.00029168383,-0.00030300024
-0.02252305,-0.026883965,-0.027189711
0.05472049,0.053511042,0.051825035
0.00229175,-3.3568824e-05,4.5612105e-05
0.0192217,0.024256513,0.024361232
-0.01054371,-0.014955342,-0.015910864
0.00465321,-8.719731e-05,-4.312882e-05
-0.01142079,0.0027373356,0.002773445
-0.03476215,-0.038118202,-0.039909318
0.00409814,5.274451e-05,-0.00012193801
-0.00256129,0.0008086572,0.0009972166
0.02572984,0.029502302,0.031337727
0.00295009,3.5761684e-06,-7.767007e-06
-0.30118351,-0.29954347,-0.3005174
-0.37381633,-0.37006247,-0.3752117
0.01568254,2.1661317e-05,1.9220146e-05
-0.36011208,-0.36599624,-0.36635664
0.37677404,0.3730693,0.3783354
0.01568335,1.5131038e-05,1.3869645e-05
0.12344569,0.1356865,0.13644005
0.32560132,0.30816558,0.31647345
0.00232956,5.9363733e-06,2.8949235e-06
0.13487146,0.13445368,0.13120507
0.49216009,0.4931513,0.4952891
0.01287548,2.6989983e-07,1.479006e-07
0.10779344,0.1149771,0.116699904
0.51768557,0.510144,0.51678824
0.0016803,5.578478e-07,7.114556e-07
-0.52572799,-0.51915234,-0.5269745
0.65098608,0.64369416,0.64460516
0.0010186,3.3769012e-07,3.0956838e-07
-0.5247072,-0.51725405,-0.5253656
-0.65143524,-0.6447077,-0.645529
0.00096657,3.4086347e-07,3.1175514e-07
0.10468505,0.10986491,0.11235839
-0.5182021,-0.51131076,-0.51764643
0.00174978,5.200726e-07,6.809846e-07
0.14236623,0.14263438,0.13889913
-0.49271107,-0.49329782,-0.49540964
0.01310344,5.541171e-07,3.7277195e-07
0.11023649,0.12228093,0.123889744
-0.33100521,-0.3141009,-0.3225647
0.00235926,4.6889913e-06,1.8119099e-06
0.00931068,0.0015888257,0.00157575
0.03813238,0.041266363,0.042973872
0.00304684,-4.841485e-06,-3.6086142e-06
-0.01853727,-0.024856092,-0.024836103
0.01143521,0.013667206,0.014957219
0.0028921,3.1108388e-07,3.0206803e-07
0.02305774,0.025570264,0.026105067
-0.0548044,-0.05401677,-0.05225867
0.00208705,5.5536873e-08,5.0444793e-08
0.02318449,0.02548875,0.026029268
0.05474898,0.053901765,0.052158356
0.0017544,5.5543577e-08,5.0440338e-08
-0.01860524,-0.024815848,-0.024791596
-0.01176247,-0.013671249,-0.014975175
0.0021483,3.0091587e-07,2.9442174e-07
0.00835773,0.0011942241,0.001234163
-0.03826421,-0.040480852,-0.042362884
0.00257887,-4.974474e-06,-3.6529193e-06
-0.01672185,-0.022329094,-0.022541106
0.53860671,0.53395957,0.5415488
0.00383247,0.00024325598,0.00018621054
-0.00270416,0.0039964654,0.004033226
-0.0258487,-0.029967815,-0.031804424
0.00305284,6.0979e-06,-5.2188625e-06
-0.23739617,-0.23369253,-0.23366372
-0.36718271,-0.36639526,-0.37127617
-0.03723463,-0.019994253,-0.020144269
0.05034158,0.06015392,0.05882999
-0.42257547,-0.41124034,-0.41994616
-0.0075373,0.0029626836,0.002706647
-0.04316059,-0.042879935,-0.03935493
-0.47018463,-0.4677587,-0.4696088
-0.02370565,-0.0076279864,-0.0075958595
-0.13048232,-0.123592414,-0.12553753
-0.52684838,-0.50738597,-0.514132
-0.02514313,-0.017133737,-0.018799705
0.5519235,0.5372017,0.5457775
-0.62740673,-0.62330455,-0.6230169
0.03291362,0.040359285,0.038452934
0.52155194,0.50974476,0.517932
0.65114574,0.64569265,0.645718
0.03160325,0.03921583,0.037487943
-0.14121387,-0.13449459,-0.13685133
0.52669611,0.5080256,0.5145812
-0.02482332,-0.01679899,-0.018602805
-0.12574104,-0.124246605,-0.12069682
0.46558198,0.4618444,0.46402177
-0.02950928,-0.013774007,-0.013667618
-0.17927133,-0.17021279,-0.17210563
0.33967115,0.32783973,0.33657578
-0.02630133,-0.016035315,-0.016331533
0.46599073,0.4708171,0.4713725
0.36469342,0.36499813,0.36972597
0.02342296,0.040690884,0.040591624
0.21395773,0.21417856,0.21450013
-0.44982534,-0.44210657,-0.449783
0.00913176,0.017665718,0.017734164
0.0093329,-0.00075363304,-0.0008039788
0.03502644,0.03810356,0.039950576
-0.0001134,-1.3311316e-05,0.00015026005
0.03100329,0.02393055,0.02409062
0.01085126,0.015093982,0.016108826
0.00116861,0.0024304849,0.0023929335
-0.01996988,-0.024072766,-0.024362475
-0.0556993,-0.054057036,-0.052549448
-0.0034935,-0.0026143652,-0.003312325
-0.02288831,-0.026910285,-0.027176455
0.05487349,0.052978467,0.05129834
-0.00337679,-0.0025036212,-0.0030661125
0.03140002,0.024798686,0.024917895
-0.01039245,-0.014437348,-0.015441989
0.00174922,0.002692926,0.002800975
0.01418411,0.0034297716,0.003493911
-0.03482674,-0.038080912,-0.039880145
0.0005552,0.0002882502,0.00045900827
0.00039989,0.00020434936,0.0003581204
0.02572148,0.029488653,0.031327963
-0.00022371,3.9107235e-05,6.357613e-05
-0.28800183,-0.29108855,-0.29195198
-0.37632326,-0.37591013,-0.38107812
-0.03836209,-0.025131583,-0.025207216
-0.36793115,-0.3719821,-0.3724436
0.36706993,0.36574328,0.3710021
-0.04465445,-0.03140424,-0.031436246
0.13497341,0.12906758,0.12965094
0.32024124,0.3107936,0.3191143
0.00527819,0.011251508,0.011310667
0.12541453,0.12418783,0.120910026
0.49683757,0.49571705,0.4977891
0.00038851,0.010996886,0.0107196495
0.10959138,0.104468465,0.10605341
0.52622021,0.5123268,0.519003
0.00517826,0.009333331,0.009473812
-0.53625241,-0.52994096,-0.5377504
0.64014756,0.63329387,0.634051
-0.04866726,-0.0446123,-0.0452769
-0.50948105,-0.50254065,-0.5106048
-0.66171841,-0.6548194,-0.6558018
-0.04743452,-0.043362543,-0.04405037
0.12748004,0.119561605,0.1221716
-0.52240486,-0.5090385,-0.51532274
0.00591927,0.009754564,0.009971424
0.15225941,0.15186505,0.14818747
-0.49240227,-0.49038318,-0.49256825
0.00205489,0.012524765,0.01220981
0.1353706,0.12802827,0.12979482
-0.32103343,-0.3116102,-0.32004118
0.00479539,0.010635077,0.010781065
-0.01014642,0.00076341815,0.00071706873
0.03819368,0.041289967,0.04299747
-0.00089893,0.00010509917,0.00010141152
-0.03148604,-0.025031859,-0.025037339
0.01123371,0.013170044,0.014460106
-0.00249679,-0.0021219424,-0.0021213333
0.02452764,0.026548961,0.027046507
-0.05398565,-0.053495426,-0.051727157
0.00253281,0.0022165217,0.0022604205
0.02219089,0.0243321,0.024904987
0.05498605,0.05439206,0.052659612
0.00234914,0.0021189433,0.002166285
-0.03103305,-0.024451723,-0.024401808
-0.01214498,-0.014158706,-0.015461962
-0.00273793,-0.0020956837,-0.0020925181
-0.00849116,0.001987683,0.0020652555
-0.03826281,-0.04045083,-0.042332035
-0.00103562,0.00014014704,0.00014404596
-0.03367939,-0.03282092,-0.03317608
0.54043922,0.53340745,0.5409839
-0.0110809,-0.002557288,-0.0025340428
0.0047714,0.004557531,0.0046334746
-0.02580034,-0.029854903,-0.031693995
8.143e-05,0.0003580955,0.00037340177
-0.25227107,-0.22749406,-0.23423128
-0.35947406,-0.37985763,-0.37927678
0.03035894,0.039034154,0.036934283
0.05367034,0.037456263,0.03948061
-0.4504765,-0.4400953,-0.4531577
-0.01454827,0.0035316322,0.0020495902
-0.07394262,-0.05939449,-0.054930508
-0.44775143,-0.42656645,-0.43138817
-0.02964503,-0.04986198,-0.044213872
-0.13057021,-0.112725,-0.11411866
-0.53639199,-0.5213856,-0.5256999
-0.18582587,-0.22383034,-0.21247996
0.56718118,0.51802945,0.5319338
-0.63183075,-0.627286,-0.62898844
-0.24774883,-0.24821363,-0.24222307
0.55537012,0.5258987,0.54004633
0.65802778,0.6580884,0.65702754
-0.2558296,-0.2655344,-0.25535005
-0.10916114,-0.097076975,-0.100004286
0.56652534,0.5552362,0.56235796
-0.20803931,-0.25467494,-0.24338834
-0.13883302,-0.124209605,-0.12161088
0.45208869,0.43570152,0.4392897
-0.03003577,-0.05202495,-0.041535974
-0.15421349,-0.16229792,-0.16413905
0.37335146,0.35758877,0.36929134
-0.01858484,-0.006275799,-0.008294261
0.46343528,0.48289743,0.47852173
0.35265405,0.37290362,0.3715365
0.0296326,0.04213177,0.04022042
0.19975804,0.17614816,0.17565835
-0.47319978,-0.46235275,-0.47218117
0.01542585,0.01310191,0.013143259
-0.01093274,0.0059141032,0.0034850237
0.03151869,0.030800795,0.03254057
0.00288139,0.0082300715,0.0050341077
0.0231431,0.0206606,0.02486509
0.00552019,-0.0064602494,-0.0012666732
-0.00638221,-0.0075338124,-0.0081441635
-0.01781021,-0.022418326,-0.02099058
-0.05235861,-0.03706126,-0.038317725
-0.02983736,-0.048694074,-0.048058886
-0.01836427,-0.016782856,-0.015499155
0.06093851,0.045729354,0.046000425
-0.0277341,-0.058025043,-0.055676598
0.02417511,0.021552613,0.024515398
-0.00244098,0.0051515796,0.0018612394
-0.00129352,-0.0016626952,0.0003440082
-0.01220368,0.0014562198,0.00063466234
-0.03004792,-0.02675514,-0.028033251
0.00711199,0.016860835,0.012373493
-0.0022416,-5.0893286e-05,-0.0005230396
0.02286521,0.024190685,0.02575998
0.00570539,0.009062148,0.009132094
-0.30326229,-0.30466345,-0.30411664
-0.37403575,-0.36918998,-0.3755033
0.03518841,0.032232378,0.032808322
-0.36374739,-0.3744317,-0.37203705
0.37716481,0.3740519,0.38037157
0.03498153,0.02832047,0.03003291
0.11839547,0.119104244,0.11829775
0.33660274,0.3150748,0.32451627
0.01434559,0.034494262,0.03140117
0.1331542,0.13547142,0.13304745
0.49414651,0.4957564,0.49702743
0.02774574,0.021834744,0.022965312
0.10479991,0.10428187,0.10583327
0.52488757,0.5084862,0.5178298
0.00871523,0.011546831,0.012923208
-0.52972954,-0.505945,-0.5159758
0.65360641,0.6486398,0.6489384
0.00620618,0.0009888296,0.0014152868
-0.52890795,-0.5044932,-0.5148305
-0.65365777,-0.64984614,-0.6499624
0.00604833,0.0016671201,0.0019288748
0.10133784,0.098361365,0.1008225
-0.52478788,-0.50868183,-0.5176632
0.00908175,0.011955998,0.013111648
0.14125676,0.14520746,0.14193004
-0.49389775,-0.49711752,-0.4983878
0.02857576,0.02049231,0.022171289
0.10441476,0.104602456,0.105246834
-0.3418061,-0.31927353,-0.32909283
0.0146445,0.034133043,0.031035068
0.00954339,-0.0029528253,-0.0012136021
0.03598656,0.044992525,0.04486538
0.00627378,0.004031793,0.004847404
-0.01887485,-0.024876183,-0.024134694
0.0097714,0.018051634,0.01781021
0.00581836,-0.0014557326,-0.0016000094
0.02235488,0.028938064,0.029020106
-0.05551006,-0.05303116,-0.051691424
0.00463974,0.00017622313,-2.2048092e-05
0.02288778,0.028838063,0.02892507
0.05537514,0.05301701,0.05166416
0.00349358,0.0003526453,0.00013536554
-0.0188789,-0.024889177,-0.024143806
-0.01094061,-0.018267691,-0.018078437
0.00304572,-0.001571586,-0.0020162624
0.00808461,-0.0038455485,-0.0020333708
-0.03669455,-0.045055836,-0.045119822
0.00438825,0.0034293216,0.003897126
-0.02308785,-0.04949071,-0.05153517
0.55413765,0.54911953,0.55848974
0.01424924,0.015313967,0.014081039
-0.0032533,0.002246374,0.0017122995
-0.02292787,-0.024219215,-0.025787896
0.00628493,0.007355366,0.007764766
-0.22330696,-0.21926828,-0.22067173
-0.36702147,-0.37256765,-0.37698936
-0.06517844,-0.054637074,-0.05565913
0.05261481,0.079237096,0.07190395
-0.45063913,-0.45129946,-0.45981228
0.01207023,-0.0047045997,0.0013715761
-0.04061825,-0.034981925,-0.030378513
-0.45527633,-0.46437463,-0.46532264
0.01682429,0.0436367,0.032122627
-0.11819118,-0.082954705,-0.094518505
-0.58740721,-0.56228304,-0.57563585
0.16067803,0.18479282,0.17158926
0.58803503,0.54892856,0.56853074
-0.61913703,-0.6544487,-0.6508711
0.34537125,0.3226657,0.32644913
0.53520663,0.485696,0.50283444
0.64938745,0.6720509,0.67507607
0.31877781,0.34231985,0.33672962
-0.14866974,-0.13345921,-0.13760416
0.55039145,0.51795673,0.52818394
0.15567958,0.18145192,0.16672713
-0.14108876,-0.12317455,-0.11847552
0.44055301,0.46114054,0.46000442
-0.0032417,0.013150827,0.008981909
-0.18864114,-0.1735257,-0.18230836
0.36461533,0.3548518,0.36642388
-0.02549522,-0.032772202,-0.03238987
0.45584466,0.47064057,0.46924043
0.3675893,0.3779886,0.38183078
0.0540241,0.06427656,0.06341623
0.21431381,0.21340851,0.21007705
-0.46563314,-0.44735053,-0.45885685
0.01212727,0.017574871,0.014438334
0.00815683,0.0023557402,0.0005386661
0.0316287,0.032137677,0.033279907
-0.00097777,-0.009525164,-0.008486326
0.03042266,0.027789526,0.02712745
0.00349523,-0.012506549,-0.0073307306
0.01296183,0.010029177,0.012341518
-0.01185591,-0.025540411,-0.02412497
-0.0632244,-0.043817762,-0.045638785
0.05927755,0.088941686,0.08580858
-0.0168874,-0.027181705,-0.02713629
0.05444014,0.034610044,0.03555735
0.05092137,0.084197916,0.079941295
0.03163975,0.02491098,0.025797749
-0.00483064,0.014735828,0.009022529
0.01626293,0.0047931434,0.009411468
0.01522468,0.012732913,0.010659124
-0.03151824,-0.03361648,-0.034624968
0.0013009,-0.0034444567,-0.0028860432
-0.00016966,-0.0042128377,-0.0031476568
0.0242064,0.01963988,0.021801567
-0.00256611,-0.009091387,-0.008622071
-0.27197094,-0.28523088,-0.28372708
-0.38273801,-0.3792734,-0.3840395
-0.07824213,-0.08514867,-0.08449927
-0.36688394,-0.37739384,-0.3763177
0.35987997,0.3526162,0.35814223
-0.09250781,-0.09979541,-0.0988192
0.12312317,0.11334706,0.11387867
0.33601078,0.31714842,0.3273206
0.00169526,-0.0074940226,-0.0045123496
0.11716417,0.117694475,0.11458206
0.50087232,0.5016267,0.50266165
-0.0019471,0.0017966339,-0.00053773884
0.09416869,0.083936155,0.08578021
0.53632241,0.5115538,0.5204058
0.00537855,0.008227947,0.0076655187
-0.54571897,-0.5253262,-0.5351146
0.63244667,0.62726897,0.6271331
-0.10014881,-0.08854311,-0.090580106
-0.49274122,-0.4727259,-0.48259202
-0.67512896,-0.6680985,-0.6687018
-0.09526849,-0.08361945,-0.08566644
0.1332456,0.12042872,0.12340108
-0.52880729,-0.50503737,-0.5135359
0.00895261,0.010441251,0.0098365
0.16388154,0.16517417,0.16192016
-0.49186347,-0.4899297,-0.49120727
0.00352766,0.006007589,0.0039911023
0.13644863,0.12604721,0.12761565
-0.33232732,-0.3148365,-0.32491374
0.00193571,-0.00792408,-0.0047237496
-0.0106365,-0.003626316,-0.0021695371
0.03764156,0.047903012,0.047361944
-0.0032241,-0.0043409476,-0.004326573
-0.03111941,-0.024975881,-0.024534425
0.01079582,0.016573628,0.016696116
-0.00561178,-0.0023651246,-0.0019953025
0.02637156,0.02975677,0.029879441
-0.05333891,-0.052358184,-0.050858602
0.00455825,0.0046953657,0.004916849
0.02166112,0.025514552,0.025762573
0.05547706,0.054434836,0.052967623
0.00391004,0.004385315,0.0046108984
-0.03033189,-0.02350062,-0.023001453
-0.01216332,-0.018121907,-0.018203696
-0.00651236,-0.0025407958,-0.002363628
-0.00710652,0.00038421177,0.0017824637
-0.03732686,-0.046655018,-0.04621184
-0.00376689,-0.0056073107,-0.0058364742
-0.05008353,-0.050086636,-0.054866154
0.55955343,0.5452258,0.5558228
-0.02909146,-0.024623513,-0.027603438
0.00582191,0.00015473925,0.0014685597
-0.02386366,-0.022965183,-0.024518976
-0.00179312,-0.008126781,-0.007588388
-0.25185823,-0.25555095,-0.2540894
-0.36646848,-0.36955735,-0.37556612
0.02836376,0.025783425,0.024452811
0.0503647,0.041131303,0.039352883
-0.4370013,-0.42187953,-0.43223047
0.01368399,0.000114879884,0.0019740863
-0.06637711,-0.051741075,-0.048186198
-0.46819523,-0.49500075,-0.49004367
0.03011809,0.043851063,0.037881706
-0.12575321,-0.1468083,-0.14250879
-0.52494336,-0.53767735,-0.53734446
-0.02849142,-0.06646424,-0.05882903
0.56044958,0.5317119,0.5432934
-0.64566037,-0.6404111,-0.6392365
-0.08721276,-0.06742006,-0.06937915
0.55021377,0.55572206,0.55870837
0.6495422,0.657401,0.6560508
-0.09403983,-0.08705261,-0.08126194
-0.10990264,-0.11522951,-0.111726426
0.53618771,0.5363395,0.53920746
-0.04898585,-0.097751655,-0.09058809
-0.1252546,-0.13468458,-0.12994027
0.46089665,0.48658594,0.48284522
0.02793672,0.049783334,0.047447827
-0.16387344,-0.18191312,-0.18508361
0.35924601,0.3485044,0.35758734
0.01439896,0.0024735972,0.0046729813
0.4656276,0.46826324,0.47028562
0.35766998,0.36476636,0.37006608
0.02868537,0.016987214,0.017470954
0.20219237,0.19737571,0.19659752
-0.45839274,-0.43872142,-0.4488107
0.00582025,-6.869548e-05,0.0014454812
-0.01059789,0.008770732,0.0061665564
0.03464707,0.037195314,0.038913395
0.00349618,0.002547451,0.00280409
0.02373991,0.019696198,0.021228218
0.0100259,0.0057112672,0.008264224
-0.00118673,0.009096958,0.005278819
-0.02934428,-0.009515871,-0.016113063
-0.04635788,-0.041121002,-0.037256904
-0.02395843,-0.027771471,-0.030480178
-0.02775982,-0.009103765,-0.012678981
0.0568407,0.053385943,0.04984073
-0.01983239,-0.034985278,-0.033076014
0.02785141,0.026122933,0.027368775
-0.00585211,-0.00030100346,-0.004335458
0.00977952,0.005530121,0.004480774
-0.01348784,0.005968747,0.0034961489
-0.03170941,-0.038168926,-0.0393381
0.01044353,0.0038235958,0.0044018216
-0.00233526,-0.0012409502,0.00048158655
0.02553881,0.029367894,0.030065522
0.00340565,-0.0010728743,-0.0010628466
-0.30238469,-0.29534587,-0.29743645
-0.37416157,-0.3709452,-0.3739481
0.01407336,0.0025615168,0.0027203674
-0.36180526,-0.3653408,-0.36640826
0.37715878,0.37377557,0.3768103
0.01406894,0.0023547718,0.0026780057
0.12113193,0.13826032,0.13816433
0.32310769,0.3074173,0.31683347
-0.00048834,0.0020747213,0.001411948
0.13430298,0.13703032,0.13338862
0.49165219,0.4926068,0.4946786
0.00590052,0.00025198373,0.00018169323
0.10700782,0.11424461,0.116185546
0.51399924,0.5099674,0.51666206
-0.00230594,5.2383988e-05,4.8920163e-05
-0.52253429,-0.51870936,-0.526599
0.64927658,0.64403653,0.6449607
-0.00276642,-2.985833e-05,-1.768709e-05
-0.52141189,-0.5165543,-0.5247713
-0.64976039,-0.6451313,-0.6459536
-0.0030378,-3.223925e-05,-2.0319083e-05
0.10359977,0.108176865,0.11102184
-0.51443559,-0.5115754,-0.5178758
-0.00247164,7.507057e-05,6.861117e-05
0.14193882,0.14646192,0.1421945
-0.49204358,-0.49326023,-0.49524292
0.00625818,0.00028887493,0.00022276731
0.10749898,0.12097762,0.122345544
-0.32846102,-0.3133165,-0.3228329
-0.00071053,0.0019091679,0.0012587922
0.0093128,9.189422e-05,0.00068468135
0.03796254,0.042410333,0.043954547
0.00304782,-0.00071840984,-0.00067160773
-0.01811434,-0.024820903,-0.024834165
0.01151267,0.013443977,0.014818584
0.00252633,-2.703877e-05,-1.8681929e-05
0.02315395,0.025446987,0.026034897
-0.05478436,-0.054075688,-0.052292485
0.00155131,1.2714493e-05,1.3010201e-05
0.0234462,0.02535527,0.025951749
0.05466541,0.053961914,0.052192103
0.00090172,1.3654178e-05,1.3893482e-05
-0.01820503,-0.024755454,-0.024770066
-0.01216504,-0.0134609835,-0.014850234
0.00105792,-2.9253124e-05,-1.9894409e-05
0.00800362,-0.00012409345,0.00050477433
-0.03824008,-0.041661996,-0.04338498
0.00196196,-0.00078082265,-0.0007279986
-0.02285474,-0.03277297,-0.034098074
0.54021447,0.52427983,0.5347649
0.00613852,0.0024131762,0.0036939492
-0.00376842,0.0015833735,0.0036076196
-0.02505288,-0.027585587,-0.028839776
0.00441492,-0.00037404557,-0.00032483428
-0.19681592,-0.22089483,-0.21552412
-0.38015319,-0.38127646,-0.38537022
-0.09672618,-0.089689165,-0.08998192
0.06622281,0.08334128,0.07892471
-0.42949809,-0.4203858,-0.42706087
-0.00452186,0.014076655,0.0117850425
-0.0076138,-0.0099878805,-0.0040829405
-0.46634126,-0.48188844,-0.4851817
-0.04685941,-0.055452224,-0.052548993
-0.10324865,-0.063954234,-0.07713678
-0.56515627,-0.5648927,-0.5768315
-0.03325044,-0.0105628185,-0.017630441
0.56129008,0.5123482,0.5331231
-0.57876179,-0.5943949,-0.59109145
0.29247198,0.2703863,0.27587107
0.46832951,0.4701159,0.48095703
0.67295968,0.6799708,0.68175954
0.22625017,0.23561712,0.2398689
-0.17012326,-0.1594822,-0.16311124
0.53495166,0.518092,0.530012
-0.04207717,-0.021478048,-0.028252786
-0.1407006,-0.12324806,-0.12437466
0.45401622,0.47723922,0.47906068
-0.07959178,-0.072539754,-0.07311361
-0.19517612,-0.1949483,-0.19580698
0.33815441,0.3294773,0.33572254
-0.08421704,-0.072134614,-0.07453293
0.42418821,0.4170258,0.41922998
0.39150816,0.39109805,0.39544585
0.13463474,0.14934017,0.14849855
0.22453674,0.22753042,0.22656618
-0.43925324,-0.42063284,-0.43174365
0.06400731,0.07296816,0.07253093
0.00640514,-0.012656275,-0.010321062
0.03388414,0.03202349,0.033409104
-0.00047278,-0.013958041,-0.013080754
0.02833543,0.024216304,0.021003002
0.00673761,0.002981926,0.004809921
0.00698166,0.0084679825,0.01101277
-0.00432312,-0.007453779,-0.008271637
-0.06640863,-0.05699426,-0.0566141
0.05587605,0.06207308,0.062909566
-0.01928349,-0.023708528,-0.02501983
0.05767594,0.05405761,0.051588267
0.03421252,0.06007802,0.054489657
0.03167182,0.020456811,0.019100063
-0.00809731,0.0006206731,-0.0036851466
0.01264426,0.010320635,0.011867608
0.01662881,0.00043795878,0.0022103942
-0.03382525,-0.041368634,-0.041223794
0.00388794,-0.0054588416,-0.003793311
-0.00131415,-0.0017653089,-0.00082885224
0.02592464,0.031073859,0.032165747
-0.00021606,-0.0003136706,0.00032098024
-0.2464718,-0.24197787,-0.24388391
-0.39242138,-0.39138797,-0.39577404
-0.10247599,-0.09357169,-0.094146736
-0.36580897,-0.36015055,-0.3624293
0.34521105,0.34572494,0.3497933
-0.13432656,-0.12511069,-0.12558247
0.10559705,0.09861628,0.09902073
0.32543703,0.31774268,0.32655364
0.03987404,0.038560864,0.039212186
0.09020096,0.09027717,0.08691057
0.5027532,0.5037036,0.50547105
0.03509249,0.0392011,0.037993506
0.07126066,0.06770585,0.06896591
0.52887315,0.5176585,0.524379
0.03271182,0.031218419,0.03174916
-0.54100026,-0.53759164,-0.5450838
0.60708981,0.601553,0.6018173
-0.18206192,-0.1814316,-0.18407534
-0.43909401,-0.43578744,-0.44341335
-0.68862706,-0.6829662,-0.6843931
-0.16440872,-0.16363315,-0.16634841
0.1496743,0.14244996,0.14539649
-0.51165084,-0.5013561,-0.50744337
0.04560226,0.04322222,0.044164687
0.17391252,0.1744845,0.1710351
-0.48202738,-0.48186603,-0.48419395
0.05102451,0.055012096,0.05372573
0.14377746,0.13584797,0.13811147
-0.31138889,-0.30399287,-0.3128322
0.04415187,0.04294919,0.044027198
-0.01194736,-0.0024625696,-0.0023539078
0.03831199,0.04193881,0.04363918
-0.00304136,0.00012513685,0.00010986719
-0.03058568,-0.024403319,-0.024504667
0.01036476,0.011514157,0.012859191
-0.00993513,-0.00847686,-0.008493713
0.02676046,0.028141698,0.028539008
-0.05211767,-0.05189845,-0.050090242
0.00968327,0.009202607,0.009368669
0.01815916,0.01970161,0.020377884
0.05599039,0.0557292,0.054023754
0.00808566,0.0077425665,0.007957354
-0.02866025,-0.022271344,-0.022157421
-0.01470968,-0.0153823,-0.016738528
-0.01001643,-0.008103411,-0.008082035
-0.00556044,0.0037115288,0.004143814
-0.03915549,-0.041119307,-0.042947184
-0.00238789,0.0011240867,0.0011752135
-0.06803899,-0.067416996,-0.06968177
0.53905822,0.5240299,0.5341602
-0.02498255,-0.018342514,-0.018891357
0.0066025,0.00557201,0.0065514618
-0.02576787,-0.03173251,-0.032587606
0.0018313,0.0011495458,0.0017711286
-3.75860133,-3.7376077,-3.7484417
-3.42833848,-3.4057388,-3.41675
0.21753039,0.22493814,0.2202218
1.54618237,1.5164022,1.5269504
0.24206865,0.23768963,0.23236842
-0.14860047,-0.1894228,-0.18107486
1.56074891,1.581421,1.5820602
-0.43372898,-0.43559042,-0.44067422
0.3423586,0.3359159,0.33748162
-4.48902676,-4.501263,-4.5048223
-4.76909788,-4.7463813,-4.7607512
-0.6332102,-0.5821282,-0.5937338
1.98734421,2.0083973,2.0069425
4.73828354,4.6671953,4.689268
-0.20287731,-0.16362341,-0.16998191
0.60471157,0.6242294,0.6218851
-2.14551588,-2.1035159,-2.1178787
1.14268893,1.1300575,1.1378155
1.83287165,1.8421081,1.835677
4.03325272,4.012314,4.0300612
0.25701877,0.29252774,0.28250477
0.16640187,0.16367246,0.1675647
-3.31210217,-3.304634,-3.3030922
-0.55127477,-0.56707054,-0.5655163
-2.13882714,-2.1425626,-2.1417625
4.04797406,4.0741024,4.082153
0.04178019,0.05411047,0.054190155
-0.70907984,-0.6819873,-0.6926284
0.74531844,0.72969913,0.73753804
-0.10785356,-0.12578179,-0.12304521
0.74045796,0.7315839,0.7323487
3.03546812,3.0228462,3.022044
-0.39008514,-0.42549965,-0.41922593
-0.51579673,-0.49103364,-0.49882284
0.17512131,0.16137263,0.16570576
0.11003316,0.10302987,0.1034646
-0.01994866,-0.023824906,-0.020563511
2.16686416,2.1840394,2.1887114
0.0968958,0.04922935,0.05662482
1.24759948,1.214558,1.224658
-1.60739116,-1.5966996,-1.6054286
0.12907859,0.116806686,0.12017312
-0.1235702,-0.15584601,-0.14759457
0.64096775,0.62970144,0.63416773
-0.47688336,-0.50754917,-0.5059994
-0.11740115,-0.12886088,-0.12556882
-1.27000072,-1.2626594,-1.2704624
-0.09076143,-0.10346966,-0.09858254
0.10080758,0.09439596,0.09340236
-0.72777881,-0.71939206,-0.7269699
0.00549676,0.019073559,0.017317275
-0.27714714,-0.29010227,-0.28548363
-0.37154283,-0.36615014,-0.36300477
0.07522641,0.095780015,0.094476976
0.86291389,0.8683221,0.8666382
-4.54725263,-4.536534,-4.5457673
0.74125172,0.7324033,0.7370782
-3.54091033,-3.5147288,-3.5278206
2.84317315,2.8273404,2.8333447
-0.60171919,-0.62082404,-0.61693066
1.00143278,0.93987924,0.95375156
0.39958758,0.43194902,0.43557355
-0.15770839,-0.16460803,-0.16160369
3.77514221,3.778321,3.7773962
-3.42055122,-3.3680983,-3.3902714
-1.13672183,-1.1051254,-1.1134531
-3.00078717,-3.0026112,-2.992609
5.23957055,5.2209673,5.2404704
1.12106606,1.1026033,1.1071523
-0.19250747,-0.19309665,-0.20169306
-0.72975564,-0.71178526,-0.7115605
-0.50624484,-0.50173736,-0.50443614
-0.34548203,-0.32300827,-0.33205852
4.01330397,3.9994938,3.9987056
0.4913988,0.47211757,0.4732319
-0.82319834,-0.80465955,-0.8062758
-9.03160426,-9.027944,-9.043113
0.45057621,0.43500695,0.4411068
2.86893992,2.905757,2.9040596
3.1730073,3.112951,3.134716
-0.38490624,-0.3888321,-0.38766965
-0.90905847,-0.99752873,-0.980254
3.15770285,3.1540298,3.1612656
0.70562381,0.7382474,0.7277534
0.41390211,0.42334804,0.42223904
-1.53387389,-1.5587215,-1.5569329
-0.58776949,-0.58068234,-0.58349943
-0.10586837,-0.09720809,-0.10009638
4.30063868,4.3269897,4.3281503
-0.03546089,-0.050557453,-0.049172297
